elastik lin projection (3 sections):
boundary (13 vertices):
-0.1745329201,1.396263361
-1.04719758,1.396263361
-1.04719758,3.141592741
-1.04719758,-3.141592741
-1.04719758,-1.745329261
-0.3490658402,-1.745329261
0.6981316805,-2.792526722
0.6981316805,-3.141592741
0.6981316805,3.141592741
0.6981316805,2.967059612
1.570796371,2.967059612
1.570796371,1.396263361
-0.1745329201,1.396263361
projection (41x81 points):
nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan
nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan
nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan
nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan
nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan
nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan
10501.17878,10358.39295, 10375.6992,10713.38922, 10253.11138,11063.14598, 10134.07039,11407.75766, 10019.60994,11746.70602, 9910.312388,12080.16674, 9807.254673,12407.65227, 9710.921314,12729.3101, 9622.412975,13044.60897, 9542.143783,13353.55483, 9471.284116,13655.47368, 9410.336421,13950.17667, 9360.673464,14236.78809, 9323.015271,14514.99284, 9298.977038,14783.59384, 9289.67186,15042.40753, 9297.837599,15290.70835, 9324.523503,15529.14502, 9371.742336,15758.18491, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, 13220.40514,2621.516585, 13074.19323,2810.811198, 12946.5503,3029.273699, 12831.1942,3278.338131, 12721.30767,3551.630672, 12614.17099,3845.337108, 12508.09398,4155.220436, 12403.11139,4479.732062, 12298.68511,4816.461235, 12193.60504,5164.427939, 12087.08413,5521.323083, 11978.43825,5885.73388, 11867.34651,6255.684603, 11753.3916,6629.955715, 11636.62338,7006.953674, 11516.94438,7385.557797, 11394.66456,7764.564635, 11269.98097,8142.972853, 11143.38936,8519.939521, 11015.33089,8894.579587, 10886.41557,9266.362353, 10757.28369,9634.507944, 10628.6003,9998.745254, 10501.17878,10358.39295
9979.956493,10190.77105, 9854.003738,10548.3325, 9730.825019,10901.5833, 9611.056621,11250.8208, 9495.78672,11595.50801, 9385.593948,11936.05403, 9281.657233,12271.89539, 9184.473482,12603.48918, 9095.304963,12930.18007, 9014.5992,13252.42712, 8943.749445,13569.3996, 8883.315486,13881.55252, 8834.990134,14187.84092, 8799.635045,14488.67262, 8779.370659,14782.70545, 8775.368034,15070.09863, 8790.764291,15349.47581, 8826.711036,15620.41677, 8885.849032,15881.00733, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, 12826.52439,2274.655517, 12654.80074,2483.428878, 12505.48464,2731.89326, 12371.44078,3015.466238, 12245.08682,3312.747695, 12125.30112,3624.405059, 12010.02772,3948.104958, 11898.11146,4283.904754, 11788.70258,4629.373885, 11680.02576,4984.142914, 11571.01881,5345.988465, 11460.60521,5713.920361, 11348.35854,6086.0563, 11233.64983,6461.527686, 11116.45046,6838.915374, 10996.53786,7217.373346, 10874.17139,7595.868918, 10749.47096,7973.617402, 10622.89489,8349.939509, 10494.83606,8724.114315, 10365.8751,9095.769945, 10236.62233,9464.250567, 10107.71462,9829.450284, 9979.956493,10190.77105
9461.948034,10043.5904, 9334.777845,10405.26897, 9210.302574,10763.59269, 9089.236733,11118.75809, 8972.608235,11470.56384, 8861.104404,11819.26284, 8755.881676,12164.66667, 8657.58093,12507.04331, 8567.4734,12846.17885, 8486.163124,13182.30983, 8415.093619,13515.14763, 8354.983301,13844.83144, 8307.650628,14170.95454, 8274.148836,14493.49288, 8256.881797,14811.7852, 8257.349045,15125.53383, 8278.974663,15433.49743, 8323.71283,15734.80923, 8395.859392,16027.0936, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, 12448.48769,1933.147629, 12254.16784,2161.494067, 12080.40856,2420.245847, 11930.58801,2726.549927, 11789.88254,3042.916026, 11658.64298,3371.45611, 11534.21279,3710.845736, 11415.23369,4060.379278, 11300.15803,4418.34128, 11187.09302,4783.702595, 11074.40247,5154.734116, 10960.95749,5530.114986, 10846.10492,5908.419329, 10729.20729,6288.692002, 10610.08925,6669.949668, 10488.51193,7051.395939, 10364.64865,7432.337925, 10238.58962,7812.118943, 10110.75586,8190.292166, 9981.494674,8566.322698, 9851.384557,8939.975419, 9720.971732,9310.82222, 9590.915591,9678.804527, 9461.948034,10043.5904
8953.083333,9910.504302, 8824.006402,10276.97166, 8697.632221,10640.92584, 8574.654637,11002.49938, 8456.146158,11361.77727, 8342.76989,11718.91054, 8235.794885,12074.01728, 8135.839659,12427.24915, 8044.347659,12778.72605, 7961.856449,13128.56203, 7890.028749,13476.81683, 7829.466236,13823.51454, 7782.292432,14168.57202, 7749.454641,14511.89403, 7733.810913,14853.18294, 7736.793144,15192.0097, 7762.332185,15527.37396, 7812.391565,15858.30873, 7892.292143,16182.54021, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, nan,nan, 12077.30895,1592.696244, 11861.24549,1840.20467, 11665.59242,2116.300164, 11498.52684,2430.128556, 11346.4489,2761.251358, 11206.55683,3106.515765, 11074.90956,3462.468327, 10950.23425,3827.664537, 10830.38735,4200.002259, 10713.23594,4578.131085, 10596.82949,4960.2653, 10480.04101,5345.007106, 10362.05389,5731.256587, 10242.25328,6118.085036, 10120.42295,6504.821442, 9996.302845,6890.800532, 9870.056201,7275.604767, 9741.726787,7658.752315, 9611.744544,8040.0029, 9480.407433,8419.025583, 9348.304717,8795.717846, 9215.936164,9169.876364, 9083.960618,9541.499294, 8953.083333,9910.504302
