Elastic Earth IV projection (3 sections):
section 0:
border (8 vertices):
   0.0, -30.0
  45.0, -30.0
  86.0,  11.0
  90.0,  11.0
  90.0,-169.0
 -60.0,-169.0
 -60.0,-105.0
   0.0,-105.0
projected points (11x21 points):
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
  54.0, 162.0,   54.0, 162.0,   54.0, 162.0,   72.0, 162.0,   90.0,-180.0,   72.0,   0.0,   54.0,  -0.0,   54.0,  -0.0,   54.0,  -0.0,   36.0, -18.0,   36.0, -18.0,   36.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0
  54.0, 162.0,   54.0, 162.0,   54.0, 162.0,   72.0, 144.0,   72.0,  90.0,   72.0,  36.0,   54.0,  -0.0,   54.0,  -0.0,   54.0,  -0.0,   36.0, -18.0,   36.0, -18.0,   36.0, -18.0,   36.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0
  54.0, 162.0,   54.0, 162.0,   54.0, 162.0,   72.0, 126.0,   72.0,  90.0,   72.0,  36.0,   54.0,  -0.0,   54.0,  -0.0,   54.0,  -0.0,   54.0,  -0.0,   36.0, -18.0,   36.0, -18.0,   36.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0,   18.0, -18.0
section 1:
border (4 vertices):
   0.0,-105.0
 -60.0,-105.0
 -60.0,  75.0
   0.0,  75.0
projected points (11x21 points):
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,  -8698.70, -8765.89,  -8053.52, -8569.01,  -7168.91, -8696.37,  -6442.63, -8589.23,  -5432.83, -8628.44,  -4598.33, -8675.47,  -3365.79, -8734.36,  -2173.22, -8734.71,  -1069.48, -8672.85,   -124.21, -8589.75,    593.19, -8485.75,    926.92, -8965.10,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
      NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN, -10209.74, -7018.48,  -9190.82, -6972.02,  -8011.43, -6879.75,  -6807.03, -6680.27,  -5543.40, -6630.91,  -4323.99, -6707.63,  -2998.99, -6828.60,  -1631.61, -6965.85,   -263.36, -7020.15,   1032.21, -7074.60,   2224.61, -7024.42,   2583.53, -8193.36,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN,       NaN,      NaN
